config_id,mods,density,n_vars,k,n_traj,traj_length,do_proba_learner,do_skeleton_learner,do_KLearner,k_learning_time,BIC_Score,learned_k
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.5811996379925404,6142.33158859433,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.7054635189997498,6323.5994915710235,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.5075997480016667,6263.501534678492,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.6157139989954885,6668.187335577678,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.6567136210069293,6308.789324429376,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.5513035179901635,6263.006054695298,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.5694196830008877,6304.584388035557,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.6807728970015887,6340.678440108866,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.430688532986096,6064.1447776880195,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7580741550045786,8034.77007390842,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.9076592100027483,7911.211626664943,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.763778930006083,7859.341529271085,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.6826124539948069,8091.662610433282,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7496042529965052,8027.904041137547,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.6894387930078665,7770.7852661810875,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7507837290031603,8017.0269951972905,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7983208850055235,8010.128179239774,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8139031360042281,7891.645906371494,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.887086170987459,7525.517059560168,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8049834029952763,7768.9988975678925,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.9059169519896386,7935.339405977201,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8179666209907737,7819.105944106809,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8376554519927595,7801.349341979378,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8432474760047626,7951.030283573449,2
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7121695120004006,7782.456238571805,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.6893976220017066,8005.14026316372,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7933879190095467,7904.665912380003,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.7101161259924993,7360.754500564546,3
"(4, 0.1, 4, 3, 30, 25, False, False, True)",4,0.1,4,3,30,25,False,False,True,1.8401395690016216,7643.905423156684,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.7990309029992204,5359.093695669636,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.78886618699471,5082.8369435092745,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.765916450007353,5192.444638829213,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.900646666996181,5335.4556429762815,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8133331709977938,5274.782908134013,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.797382809992996,5081.127836412364,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8593026710004779,5153.2635251964175,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.874290549007128,5102.863057445703,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8368656670063501,5424.485110586023,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.741804229997797,5191.91846349719,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8392889659880893,5132.655803096338,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8207210580003448,5300.093130585256,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.7187259719939902,5342.298749158318,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8579699349938892,5214.460976918257,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.7678693890047725,5483.9534034164235,2
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.7628389119927306,4945.361673312467,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.9046473290072754,5189.401293375729,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.791866523999488,5299.6134770412955,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.8538858089887071,5379.15713858971,3
"(4, 0.1, 4, 3, 50, 10, False, False, True)",4,0.1,4,3,50,10,False,False,True,1.7873160260060104,5095.060961720381,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.0986516130069504,8067.4220190997585,2
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.260578761997749,7883.699926437439,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.185738296000636,8050.039597425276,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1111941400013166,7643.450659211968,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.188554523003404,7172.2378228572625,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1076882329944056,7778.639365596379,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.0015056600095704,8037.4067856444035,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.2410319299960975,7868.969754576632,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.299051263005822,7726.746847712471,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1053201129980152,7909.587160963313,2
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.3261587400047574,7465.794174264206,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.3023033520003082,7969.340267006082,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1222528039943427,7662.78414960706,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.0114061909989687,7958.53894165682,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,1.9972830729966518,7410.590133387887,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.2332868950034026,7838.111551767691,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.353243872988969,7776.137543791773,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.079735614999663,7935.2464342184785,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1260463719954714,7983.338311812877,3
"(4, 0.1, 4, 3, 50, 15, False, False, True)",4,0.1,4,3,50,15,False,False,True,2.1920452390040737,8140.708985595569,3
"(4, 0.1, 4, 3, 50, 20, False, False, True)",4,0.1,4,3,50,20,False,False,True,2.4252353780029807,10287.373165620384,3
"(4, 0.1, 4, 3, 50, 20, False, False, True)",4,0.1,4,3,50,20,False,False,True,2.5412634940003045,10402.289114425788,3
"(4, 0.1, 4, 3, 50, 20, False, False, True)",4,0.1,4,3,50,20,False,False,True,2.586900444002822,10179.578805093339,3
"(4, 0.1, 4, 3, 50, 20, False, False, True)",4,0.1,4,3,50,20,False,False,True,2.297164582996629,10213.800064990031,2
