config_id,mods,density,n_vars,k,n_traj,traj_length,do_proba_learner,do_skeleton_learner,do_KLearner,count,recall,precision,fscore,dist2opt,skeleton_count,skeleton_recall,skeleton_precision,skeleton_fscore,skeleton_dist2opt,hamming,structural hamming,learning_time
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.018014502000028187
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011610015999963252
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008305007000103615
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010338187999991533
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.013446513999952003
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009470839999949021
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.014401697000039348
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.013978916999917601
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008510599999908663
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.007679202999952395
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009813263999831179
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.007176789000141071
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.011717941999904724
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009236248999968666
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010735149000083766
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.019243068999912794
"(3, 0.1, 4, 2, 1500, 30, False, True, False)",3,0.1,4,2,1500,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.007041744999924049
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.007945036999899457
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008931142000164982
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009163145999991684
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011797926999861374
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.013658525999971971
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011455060999878697
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009542146000057983
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009418248999963907
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.00991430300018692
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.014630332000024282
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010016297999982271
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011403943000004801
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.014449332000140203
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.015474696999945081
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011768499000027077
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011762476000058086
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010925450000058845
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009342426000102932
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.00961657900006685
"(3, 0.1, 4, 2, 1500, 40, False, True, False)",3,0.1,4,2,1500,40,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.012938431000065975
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.01207309799997347
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011925614999881873
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.007275792999962505
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010808643000018492
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011671312000089529
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010701818000143248
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010518224999941594
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011559745999875304
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 54, 'fp': 0, 'fn': 1}",0.5,1.0,0.6666666666666666,0.5,"{'tp': 1, 'tn': 26, 'fp': 0, 'fn': 1}",0.5,1.0,0.6666666666666666,0.5,1,2,0.008501703999854726
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011372381999990466
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.005723732000205928
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.009882284000013897
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010097639000150593
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009722952999936751
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.0068395020000480145
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009318790999941484
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.006651425999962157
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.00801223200005552
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.0071005890001742955
"(3, 0.1, 4, 2, 2000, 10, False, True, False)",3,0.1,4,2,2000,10,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.00696693800000503
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.015813228000070012
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 0, 'tn': 52, 'fp': 2, 'fn': 2}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.012795569999980216
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.01045411400014018
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.012885863000065001
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008398476000138544
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009346424999876035
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.015946138999879622
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011938981999946918
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009475527000176953
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008514757000057216
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010434596999857604
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.016125009000006685
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010129364000022179
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.013387608000130058
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008536546999948769
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009953107999990607
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.009641582999847742
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.01312988899985612
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.008964563000063208
"(3, 0.1, 4, 2, 2000, 20, False, True, False)",3,0.1,4,2,2000,20,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.008071219999919776
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.01537222699994345
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.010843505999901026
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,2,0.009632202999910078
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.01445610700011457
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 1, 'tn': 53, 'fp': 1, 'fn': 1}",0.5,0.5,0.5,0.7071067811865476,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.014299359999995431
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.011429300000145304
"(3, 0.1, 4, 2, 2000, 30, False, True, False)",3,0.1,4,2,2000,30,False,True,False,"{'tp': 2, 'tn': 54, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,"{'tp': 2, 'tn': 26, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,0,0.012557463999883112
